dataset,matrix,s,n,m,mode,maxit,maxcpu,eigtol,lb,cpu,it,cpu/it,eigmin,status,lb0,cpu0,cpub,cputotal
BOXQP_SMALLEST,spar030-025-1,QP,31,0,SDP,-1,-1.0,1e-06,-480.02082803107254,1.3647210597991943,1,1.3647210597991943,1.2712584267294712e-10,1,-480.02082803107254,1.3647210597991943,0.1624608039855957,1.5362513065338135
BOXQP_SMALLEST,spar030-025-1,QP,31,0,LP-FROB-0,-1,1.5362513065338135,1e-06,-480.02091211423135,1.5272037982940674,176,0.00708502395586534,-8.343850971428057e-06,0,-495.9166666666666,0.005112886428833008,0.012098073959350586,1.5422708988189697
BOXQP_SMALLEST,spar030-025-1,QP,31,0,LP-FROB-S,-1,1.5362513065338135,1e-06,-480.02182564777763,1.5298409461975098,173,0.007206591567552159,-5.2834469613718744e-05,0,-495.9166666666666,0.004491090774536133,0.011335134506225586,1.5417451858520508
BOXQP_SMALLEST,spar030-025-1,QP,31,0,LP-EIG-0,-1,1.5362513065338135,1e-06,-480.03667564977576,1.5300800800323486,159,0.008001089096069336,-0.0024154439847502694,0,-495.9166666666666,0.0047490596771240234,0.011441946029663086,1.542118787765503
BOXQP_SMALLEST,spar030-025-1,QP,31,0,LP-EIG-S,-1,1.5362513065338135,1e-06,-480.0233683482256,1.5304367542266846,175,0.007116154261997768,-0.00013959676219111572,0,-495.9166666666666,0.005038738250732422,0.01184225082397461,1.5428791046142578
BOXQP_SMALLEST,spar030-025-1,QP,31,0,LP-EIG-1,-1,1.5362513065338135,1e-06,-480.02350908917657,1.528245210647583,171,0.007313247312579239,-0.0002362546499718283,0,-495.9166666666666,0.004703998565673828,0.011583805084228516,1.5404043197631836
BOXQP_SMALLEST,spar030-025-1,QP,31,0,SOC-FROB-0,-1,1.5362513065338135,1e-06,-483.97548885589083,1.7261910438537598,7,0.2447253635951451,-0.29001792320657654,0,-494.18202914879294,0.21665024757385254,0.011889934539794922,1.7384531497955322
BOXQP_SMALLEST,spar030-025-1,QP,31,0,SOC-EIG-0,-1,1.5362513065338135,1e-06,-484.99812161452434,1.6891777515411377,7,0.2393458230154855,-0.4205840541279946,0,-494.18202914879294,0.2230057716369629,0.011474370956420898,1.7010478973388672
BOXQP_SMALLEST,spar030-025-1,QP,31,0,SOC-EIG-1,-1,1.5362513065338135,1e-06,-492.7718560531749,1.67464017868042,7,0.23744654655456543,-1.210705582908775,0,-494.18202914879294,0.2407548427581787,0.012459039688110352,1.6875100135803223
BOXQP_SMALLEST,spar030-025-2,QP,31,0,SDP,-1,-1.0,1e-06,-705.4999795602764,1.192798137664795,1,1.192798137664795,2.3024452029283235e-10,1,-705.4999795602764,1.192798137664795,0.17088079452514648,1.3652350902557373
BOXQP_SMALLEST,spar030-025-2,QP,31,0,LP-FROB-0,-1,1.3652350902557373,1e-06,-723.7973750605004,1.3544471263885498,91,0.013108431637942135,-0.567905158743586,0,-771.75,0.0038900375366210938,0.029237031936645508,1.3843467235565186
BOXQP_SMALLEST,spar030-025-2,QP,31,0,LP-FROB-S,-1,1.3652350902557373,1e-06,-730.1034268934649,1.3623762130737305,114,0.010284400822823508,-0.6997452846283753,0,-771.75,0.0038099288940429688,0.01110982894897461,1.3742001056671143
BOXQP_SMALLEST,spar030-025-2,QP,31,0,LP-EIG-0,-1,1.3652350902557373,1e-06,-733.8182273054915,1.378232717514038,88,0.013894693417982622,-0.9234794680610116,0,-771.75,0.0038399696350097656,0.011222124099731445,1.39011812210083
BOXQP_SMALLEST,spar030-025-2,QP,31,0,LP-EIG-S,-1,1.3652350902557373,1e-06,-727.6202417003813,1.3663160800933838,114,0.010213686708818403,-0.4768476129516739,0,-771.75,0.0038290023803710938,0.011353731155395508,1.3783011436462402
BOXQP_SMALLEST,spar030-025-2,QP,31,0,LP-EIG-1,-1,1.3652350902557373,1e-06,-731.972656885948,1.357450008392334,115,0.010116004943847656,-0.7937644780142823,0,-771.75,0.003876209259033203,0.011303901672363281,1.3694987297058105
BOXQP_SMALLEST,spar030-025-2,QP,31,0,SOC-FROB-0,-1,1.3652350902557373,1e-06,-732.707094778356,1.4941282272338867,6,0.24703959623972574,-1.1648070247623674,0,-767.087007335952,0.22429800033569336,0.011416912078857422,1.5059430599212646
BOXQP_SMALLEST,spar030-025-2,QP,31,0,SOC-EIG-0,-1,1.3652350902557373,1e-06,-734.5052231945613,1.5969719886779785,7,0.22627827099391393,-1.5063514910272624,0,-767.087007335952,0.2302560806274414,0.011648178100585938,1.60903000831604
BOXQP_SMALLEST,spar030-025-2,QP,31,0,SOC-EIG-1,-1,1.3652350902557373,1e-06,-767.0871801148461,1.375694751739502,6,0.22750516732533774,-1.4213486845207177,0,-767.087007335952,0.2515377998352051,0.01183629035949707,1.3879308700561523
BOXQP_SMALLEST,spar030-025-3,QP,31,0,SDP,-1,-1.0,1e-06,-606.9999999991288,1.0986230373382568,1,1.0986230373382568,1.8038408658277655e-14,1,-606.9999999991288,1.0986230373382568,0.1655440330505371,1.2668092250823975
BOXQP_SMALLEST,spar030-025-3,QP,31,0,LP-FROB-0,-1,1.2668092250823975,1e-06,-607.000002345813,0.7513489723205566,98,0.006106184453380351,-7.237844285035569e-07,1,-614.5,0.004029989242553711,0.011515140533447266,0.7633652687072754
BOXQP_SMALLEST,spar030-025-3,QP,31,0,LP-FROB-S,-1,1.2668092250823975,1e-06,-607.0039010683569,1.2602641582489014,141,0.007332128835908064,-0.0010438299646861684,0,-614.5,0.003922224044799805,0.011054754257202148,1.2719738483428955
BOXQP_SMALLEST,spar030-025-3,QP,31,0,LP-EIG-0,-1,1.2668092250823975,1e-06,-607.0173577634758,1.2630901336669922,128,0.008200395852327347,-0.009483076458556805,0,-614.5,0.004145145416259766,0.011326074600219727,1.2749929428100586
BOXQP_SMALLEST,spar030-025-3,QP,31,0,LP-EIG-S,-1,1.2668092250823975,1e-06,-607.0003669986398,1.2419331073760986,143,0.007032536126516916,-7.989639455605824e-05,0,-614.5,0.004172086715698242,0.03156566619873047,1.2740449905395508
BOXQP_SMALLEST,spar030-025-3,QP,31,0,LP-EIG-1,-1,1.2668092250823975,1e-06,-607.0068027711729,1.2559380531311035,144,0.007115832633442349,-0.0010799460589013207,0,-614.5,0.00416111946105957,0.011137008666992188,1.2676360607147217
BOXQP_SMALLEST,spar030-025-3,QP,31,0,SOC-FROB-0,-1,1.2668092250823975,1e-06,-608.3067289805728,1.365480899810791,5,0.27103481292724607,-0.25471586312087396,0,-610.3699866764662,0.23020172119140625,0.011810064315795898,1.3777029514312744
BOXQP_SMALLEST,spar030-025-3,QP,31,0,SOC-EIG-0,-1,1.2668092250823975,1e-06,-608.8003236781359,1.2987377643585205,5,0.25798859596252444,-0.3484789972053087,0,-610.3699866764662,0.2373976707458496,0.012143135070800781,1.31129789352417
BOXQP_SMALLEST,spar030-025-3,QP,31,0,SOC-EIG-1,-1,1.2668092250823975,1e-06,-610.3664555235216,1.3578879833221436,6,0.2246178388595581,-0.9372667464366354,0,-610.3699866764662,0.2301640510559082,0.011476993560791016,1.3697788715362549
BOXQP_SMALLEST,spar030-050-1,QP,31,0,SDP,-1,-1.0,1e-06,-1313.9999999997706,1.054358959197998,1,1.054358959197998,3.905615727790241e-15,1,-1313.9999999997706,1.054358959197998,0.16602706909179688,1.2219700813293457
BOXQP_SMALLEST,spar030-050-1,QP,31,0,LP-FROB-0,-1,1.2219700813293457,1e-06,-1314.0000047064966,0.16277694702148438,23,0.0055376965066661005,-9.803337196071934e-07,1,-1455.5,0.005727052688598633,0.011711835861206055,0.17497777938842773
BOXQP_SMALLEST,spar030-050-1,QP,31,0,LP-FROB-S,-1,1.2219700813293457,1e-06,-1314.0000185412264,0.336993932723999,49,0.0053356910238460615,-9.600486252950512e-07,1,-1455.5,0.005465030670166016,0.011031866073608398,0.3484938144683838
BOXQP_SMALLEST,spar030-050-1,QP,31,0,LP-EIG-0,-1,1.2219700813293457,1e-06,-1314.0000020252587,0.24466681480407715,31,0.006397039659561649,-8.853546759795828e-07,1,-1455.5,0.005465030670166016,0.011130094528198242,0.25626683235168457
BOXQP_SMALLEST,spar030-050-1,QP,31,0,LP-EIG-S,-1,1.2219700813293457,1e-06,-1314.000020411385,0.36559295654296875,50,0.005725665092468262,-9.060959361482506e-07,1,-1455.5,0.005619049072265625,0.011248111724853516,0.3776392936706543
BOXQP_SMALLEST,spar030-050-1,QP,31,0,LP-EIG-1,-1,1.2219700813293457,1e-06,-1314.0000050673862,0.38538289070129395,56,0.005276603358132499,-7.787462867878144e-07,1,-1455.5,0.005711793899536133,0.011120319366455078,0.3970789909362793
BOXQP_SMALLEST,spar030-050-1,QP,31,0,SOC-FROB-0,-1,1.2219700813293457,1e-06,-1325.719514360427,1.3555381298065186,5,0.26911540031433107,-0.21428535326511422,0,-1455.4987050395516,0.17798590660095215,0.012268781661987305,1.3681857585906982
BOXQP_SMALLEST,spar030-050-1,QP,31,0,SOC-EIG-0,-1,1.2219700813293457,1e-06,-1333.7277771903994,1.282588005065918,5,0.2547140121459961,-0.31426511835498866,0,-1455.4987050395516,0.18271374702453613,0.02923893928527832,1.3122317790985107
BOXQP_SMALLEST,spar030-050-1,QP,31,0,SOC-EIG-1,-1,1.2219700813293457,1e-06,-1438.1000838989537,1.4573090076446533,6,0.24114084243774414,-2.065348804162932,0,-1455.4987050395516,0.17892193794250488,0.011749029159545898,1.469452142715454
BOXQP_SMALLEST,spar030-050-2,QP,31,0,SDP,-1,-1.0,1e-06,-889.9999862802691,1.9385018348693848,1,1.9385018348693848,3.1496244355301336e-11,1,-889.9999862802691,1.9385018348693848,0.1630392074584961,2.103163242340088
BOXQP_SMALLEST,spar030-050-2,QP,31,0,LP-FROB-0,-1,2.103163242340088,1e-06,-921.6720968956676,2.105588912963867,120,0.015568796793619792,-0.33001835052929984,0,-1317.5,0.005999088287353516,0.011656045913696289,2.119070053100586
BOXQP_SMALLEST,spar030-050-2,QP,31,0,LP-FROB-S,-1,2.103163242340088,1e-06,-921.2150436858756,2.108736038208008,140,0.01300898449761527,-0.2526125291170589,0,-1317.5,0.0060880184173583984,0.01156306266784668,2.1215829849243164
BOXQP_SMALLEST,spar030-050-2,QP,31,0,LP-EIG-0,-1,2.103163242340088,1e-06,-936.9206763707565,2.099410057067871,116,0.01598224352146017,-0.4468849100406037,0,-1317.5,0.0060389041900634766,0.011581182479858398,2.112811803817749
BOXQP_SMALLEST,spar030-050-2,QP,31,0,LP-EIG-S,-1,2.103163242340088,1e-06,-925.912558774479,2.1134960651397705,142,0.01308206941040469,-0.28360360603472634,0,-1317.5,0.0057468414306640625,0.011358022689819336,2.125767946243286
BOXQP_SMALLEST,spar030-050-2,QP,31,0,LP-EIG-1,-1,2.103163242340088,1e-06,-924.9296105203263,2.1259279251098633,146,0.012867442549091496,-0.2290783947696278,0,-1317.5,0.005057096481323242,0.011101961135864258,2.137727975845337
BOXQP_SMALLEST,spar030-050-2,QP,31,0,SOC-FROB-0,-1,2.103163242340088,1e-06,-973.5817230156906,2.268131971359253,9,0.2501305474175347,-0.49901733145718846,0,-1317.4947728236602,0.2361619472503662,0.011767148971557617,2.2803568840026855
BOXQP_SMALLEST,spar030-050-2,QP,31,0,SOC-EIG-0,-1,2.103163242340088,1e-06,-1001.1158453738435,2.3449599742889404,9,0.25875692897372776,-0.7537796956924547,0,-1317.4947728236602,0.22641205787658691,0.012212038040161133,2.3580820560455322
BOXQP_SMALLEST,spar030-050-2,QP,31,0,SOC-EIG-1,-1,2.103163242340088,1e-06,-1271.2715515834377,2.220461130142212,8,0.27576789259910583,-1.8221032827452048,0,-1317.4947728236602,0.2362830638885498,0.011970758438110352,2.232851982116699
BOXQP_SMALLEST,spar030-050-3,QP,31,0,SDP,-1,-1.0,1e-06,-865.810726433978,1.9590320587158203,1,1.9590320587158203,2.070643005555315e-14,1,-865.810726433978,1.9590320587158203,0.16593480110168457,2.126523733139038
BOXQP_SMALLEST,spar030-050-3,QP,31,0,LP-FROB-0,-1,2.126523733139038,1e-06,-952.8228171483455,2.1327311992645264,103,0.018856437460890094,-0.6374866623152345,0,-1347.5,0.006573200225830078,0.011481761932373047,2.1452410221099854
BOXQP_SMALLEST,spar030-050-3,QP,31,0,LP-FROB-S,-1,2.126523733139038,1e-06,-960.997387223252,2.1420350074768066,130,0.014576908258291391,-0.7549110364466439,0,-1347.5,0.006735324859619141,0.01135873794555664,2.154417037963867
BOXQP_SMALLEST,spar030-050-3,QP,31,0,LP-EIG-0,-1,2.126523733139038,1e-06,-968.0024933057061,2.146169900894165,100,0.01966479778289795,-0.536696747101257,0,-1347.5,0.00664973258972168,0.011317968368530273,2.158363103866577
BOXQP_SMALLEST,spar030-050-3,QP,31,0,LP-EIG-S,-1,2.126523733139038,1e-06,-957.6684688894156,2.127194881439209,132,0.014446607141783743,-0.5461183553266534,0,-1347.5,0.00624394416809082,0.011044025421142578,2.139122247695923
BOXQP_SMALLEST,spar030-050-3,QP,31,0,LP-EIG-1,-1,2.126523733139038,1e-06,-962.7090333282858,2.1200051307678223,131,0.014337377693816905,-0.6759489849740478,0,-1347.5,0.006601810455322266,0.01130819320678711,2.1321029663085938
BOXQP_SMALLEST,spar030-050-3,QP,31,0,SOC-FROB-0,-1,2.126523733139038,1e-06,-986.6938237983153,2.1154708862304688,9,0.23325369093153211,-1.4291856364452555,0,-1347.4916901214476,0.1721498966217041,0.011934041976928711,2.1280341148376465
BOXQP_SMALLEST,spar030-050-3,QP,31,0,SOC-EIG-0,-1,2.126523733139038,1e-06,-1024.1047542962488,2.246586322784424,9,0.24784567621019152,-1.717725535026394,0,-1347.4916901214476,0.16386103630065918,0.011965751647949219,2.25919508934021
BOXQP_SMALLEST,spar030-050-3,QP,31,0,SOC-EIG-1,-1,2.126523733139038,1e-06,-1328.070059956521,2.176015853881836,7,0.3091357776096889,-2.1218304357640596,0,-1347.4916901214476,0.16817378997802734,0.011681079864501953,2.188127040863037
BOXQP_SMALLEST,spar030-075-1,QP,31,0,SDP,-1,-1.0,1e-06,-1325.167832052713,2.5129239559173584,1,2.5129239559173584,1.6807416011258444e-11,1,-1325.167832052713,2.5129239559173584,0.16626405715942383,2.6808459758758545
BOXQP_SMALLEST,spar030-075-1,QP,31,0,LP-FROB-0,-1,2.6808459758758545,1e-06,-1359.0621309466983,2.6800577640533447,149,0.01573910489178344,-0.19091465177633443,0,-2313.5,0.008356809616088867,0.011526107788085938,2.6926968097686768
BOXQP_SMALLEST,spar030-075-1,QP,31,0,LP-FROB-S,-1,2.6808459758758545,1e-06,-1373.6511410696712,2.687142848968506,162,0.014608565671944324,-0.22946104873473194,0,-2313.5,0.008616924285888672,0.01126408576965332,2.6997199058532715
BOXQP_SMALLEST,spar030-075-1,QP,31,0,LP-EIG-0,-1,2.6808459758758545,1e-06,-1376.5258550353883,2.6807570457458496,139,0.017675794285835978,-0.2505788645469723,0,-2313.5,0.008091926574707031,0.011034011840820312,2.692345142364502
BOXQP_SMALLEST,spar030-075-1,QP,31,0,LP-EIG-S,-1,2.6808459758758545,1e-06,-1368.4990147871915,2.6817820072174072,166,0.014487571026905474,-0.1604988326494454,0,-2313.5,0.008020877838134766,0.010977983474731445,2.6934638023376465
BOXQP_SMALLEST,spar030-075-1,QP,31,0,LP-EIG-1,-1,2.6808459758758545,1e-06,-1364.4231501892687,2.673762083053589,163,0.014687938924216054,-0.19344538087951962,0,-2313.5,0.008250951766967773,0.011149883270263672,2.6858909130096436
BOXQP_SMALLEST,spar030-075-1,QP,31,0,SOC-FROB-0,-1,2.6808459758758545,1e-06,-1427.2944067796718,2.9137327671051025,10,0.28962054252624514,-0.7807645427492808,0,-2313.49823507062,0.17685604095458984,0.011647939682006836,2.925827980041504
BOXQP_SMALLEST,spar030-075-1,QP,31,0,SOC-EIG-0,-1,2.6808459758758545,1e-06,-1485.43199307689,2.9508769512176514,10,0.29338099956512453,-0.7523528345899282,0,-2313.49823507062,0.18871498107910156,0.012076139450073242,2.963395118713379
BOXQP_SMALLEST,spar030-075-1,QP,31,0,SOC-EIG-1,-1,2.6808459758758545,1e-06,-1842.724779025371,2.7354559898376465,12,0.22600469986597696,-1.7991360792641207,0,-2313.49823507062,0.19195318222045898,0.011660099029541016,2.7475650310516357
BOXQP_SMALLEST,spar030-075-2,QP,31,0,SDP,-1,-1.0,1e-06,-1016.5024772616706,2.835336208343506,1,2.835336208343506,1.3112448617274008e-11,1,-1016.5024772616706,2.835336208343506,0.16748809814453125,3.004492998123169
BOXQP_SMALLEST,spar030-075-2,QP,31,0,LP-FROB-0,-1,3.004492998123169,1e-06,-1028.47088938806,3.019061803817749,175,0.014971024649483817,-0.0711421183167738,0,-1788.25,0.007237911224365234,0.011397123336791992,3.0325369834899902
BOXQP_SMALLEST,spar030-075-2,QP,31,0,LP-FROB-S,-1,3.004492998123169,1e-06,-1030.5458586910258,2.9794669151306152,188,0.013747378866723243,-0.07476745143207643,0,-1788.25,0.006974935531616211,0.03523111343383789,3.0168819427490234
BOXQP_SMALLEST,spar030-075-2,QP,31,0,LP-EIG-0,-1,3.004492998123169,1e-06,-1031.4360745450683,3.008465051651001,177,0.014593671270682987,-0.116214000093707,0,-1788.25,0.007266998291015625,0.011406898498535156,3.0213420391082764
BOXQP_SMALLEST,spar030-075-2,QP,31,0,LP-EIG-S,-1,3.004492998123169,1e-06,-1031.7341160503913,3.0243098735809326,187,0.013962579920967633,-0.07556920185192696,0,-1788.25,0.006797075271606445,0.011162996292114258,3.036224126815796
BOXQP_SMALLEST,spar030-075-2,QP,31,0,LP-EIG-1,-1,3.004492998123169,1e-06,-1033.1225937455138,3.0080158710479736,183,0.01468444652244693,-0.0996351683737358,0,-1788.25,0.006417751312255859,0.011190176010131836,3.020206928253174
BOXQP_SMALLEST,spar030-075-2,QP,31,0,SOC-FROB-0,-1,3.004492998123169,1e-06,-1091.092944743308,3.350616931915283,10,0.33328590393066404,-0.3727918323010515,0,-1788.2485228693306,0.23649811744689941,0.011867046356201172,3.3629302978515625
BOXQP_SMALLEST,spar030-075-2,QP,31,0,SOC-EIG-0,-1,3.004492998123169,1e-06,-1124.8823644937672,3.186628818511963,9,0.3522639009687636,-0.4517224330228937,0,-1788.2485228693306,0.2432570457458496,0.011761903762817383,3.198831796646118
BOXQP_SMALLEST,spar030-075-2,QP,31,0,SOC-EIG-1,-1,3.004492998123169,1e-06,-1334.4399601495188,3.230137825012207,13,0.24668425780076247,-1.7156356433810132,0,-1788.2485228693306,0.22048377990722656,0.011564970016479492,3.242140054702759
BOXQP_SMALLEST,spar030-075-3,QP,31,0,SDP,-1,-1.0,1e-06,-1088.49999863865,3.095108985900879,1,3.095108985900879,1.0779004296880326e-13,1,-1088.49999863865,3.095108985900879,0.16715097427368164,3.263796806335449
BOXQP_SMALLEST,spar030-075-3,QP,31,0,LP-FROB-0,-1,3.263796806335449,1e-06,-1143.560087622948,3.254317045211792,147,0.020277548809440767,-0.2893591445245162,0,-1971.25,0.008686065673828125,0.011168956756591797,3.2669050693511963
BOXQP_SMALLEST,spar030-075-3,QP,31,0,LP-FROB-S,-1,3.263796806335449,1e-06,-1158.1726350317322,3.274873971939087,165,0.017946350213253137,-0.392565820393921,0,-1971.25,0.008498907089233398,0.011263132095336914,3.287968158721924
BOXQP_SMALLEST,spar030-075-3,QP,31,0,LP-EIG-0,-1,3.263796806335449,1e-06,-1161.134623641145,3.267193078994751,138,0.021446704864501953,-0.4200737873506337,0,-1971.25,0.008474111557006836,0.011179924011230469,3.2807681560516357
BOXQP_SMALLEST,spar030-075-3,QP,31,0,LP-EIG-S,-1,3.263796806335449,1e-06,-1158.8970093881317,3.258212089538574,166,0.01745533081422369,-0.31645598744284803,0,-1971.25,0.008030176162719727,0.011227846145629883,3.2718729972839355
BOXQP_SMALLEST,spar030-075-3,QP,31,0,LP-EIG-1,-1,3.263796806335449,1e-06,-1163.9437389754885,3.2553818225860596,165,0.017427781133940726,-0.3481725350294923,0,-1971.25,0.008746862411499023,0.029597043991088867,3.2875900268554688
BOXQP_SMALLEST,spar030-075-3,QP,31,0,SOC-FROB-0,-1,3.263796806335449,1e-06,-1213.724848463202,3.49489688873291,11,0.31590531089089136,-0.6035485639216757,0,-1971.2496679592757,0.21593499183654785,0.011526823043823242,3.5068612098693848
BOXQP_SMALLEST,spar030-075-3,QP,31,0,SOC-EIG-0,-1,3.263796806335449,1e-06,-1249.0339852784439,3.3001341819763184,10,0.32826981544494627,-0.7442022608646661,0,-1971.2496679592757,0.2139430046081543,0.011674880981445312,3.312260150909424
BOXQP_SMALLEST,spar030-075-3,QP,31,0,SOC-EIG-1,-1,3.263796806335449,1e-06,-1546.240794679143,3.3650832176208496,13,0.2569240423349234,-1.7660312959644777,0,-1971.2496679592757,0.24039220809936523,0.011545658111572266,3.3779091835021973
BOXQP_SMALLEST,spar030-100-1,QP,31,0,SDP,-1,-1.0,1e-06,-1263.4040277591148,3.4885849952697754,1,3.4885849952697754,8.859735535059228e-12,1,-1263.4040277591148,3.4885849952697754,0.1674659252166748,3.6576037406921387
BOXQP_SMALLEST,spar030-100-1,QP,31,0,LP-FROB-0,-1,3.6576037406921387,1e-06,-1280.2158102407445,3.6615610122680664,206,0.015783245123705818,-0.09199003920190241,0,-2517.75,0.009441137313842773,0.011328935623168945,3.673581123352051
BOXQP_SMALLEST,spar030-100-1,QP,31,0,LP-FROB-S,-1,3.6576037406921387,1e-06,-1280.011526024819,3.6596381664276123,213,0.015303073354730024,-0.0714401501957281,0,-2517.75,0.009737014770507812,0.011350870132446289,3.6715357303619385
BOXQP_SMALLEST,spar030-100-1,QP,31,0,LP-EIG-0,-1,3.6576037406921387,1e-06,-1287.949019983876,3.6511101722717285,196,0.01670870002435178,-0.16540835109655241,0,-2517.75,0.009419918060302734,0.011055946350097656,3.6631548404693604
BOXQP_SMALLEST,spar030-100-1,QP,31,0,LP-EIG-S,-1,3.6576037406921387,1e-06,-1281.3867878542937,3.674164056777954,214,0.015304732545513972,-0.07720443612152195,0,-2517.75,0.009917974472045898,0.01127004623413086,3.6861259937286377
BOXQP_SMALLEST,spar030-100-1,QP,31,0,LP-EIG-1,-1,3.6576037406921387,1e-06,-1284.1272488628258,3.6492180824279785,210,0.015280698594592867,-0.06853623589524352,0,-2517.75,0.009536027908325195,0.01120615005493164,3.662156105041504
BOXQP_SMALLEST,spar030-100-1,QP,31,0,SOC-FROB-0,-1,3.6576037406921387,1e-06,-1365.1662290688653,4.001347064971924,12,0.33168689409891766,-0.3671328504782947,0,-2517.7498796347736,0.23575997352600098,0.01179814338684082,4.0138328075408936
BOXQP_SMALLEST,spar030-100-1,QP,31,0,SOC-EIG-0,-1,3.6576037406921387,1e-06,-1394.333143633939,3.922417163848877,12,0.32513101895650226,-0.5772241034630209,0,-2517.7498796347736,0.2255232334136963,0.030334949493408203,3.953378915786743
BOXQP_SMALLEST,spar030-100-1,QP,31,0,SOC-EIG-1,-1,3.6576037406921387,1e-06,-1645.5645036572284,3.935971975326538,15,0.26060892740885416,-1.6644622671937421,0,-2517.7498796347736,0.2411050796508789,0.011656999588012695,3.948078155517578
BOXQP_SMALLEST,spar030-100-2,QP,31,0,SDP,-1,-1.0,1e-06,-1364.8448275223398,2.5241708755493164,1,2.5241708755493164,2.529692761766161e-13,1,-1364.8448275223398,2.5241708755493164,0.16508126258850098,2.6913352012634277
BOXQP_SMALLEST,spar030-100-2,QP,31,0,LP-FROB-0,-1,2.6913352012634277,1e-06,-1379.605126754498,2.6907310485839844,168,0.014050215482711792,-0.1278730673317485,0,-2642.75,0.00786590576171875,0.011467933654785156,2.70332407951355
BOXQP_SMALLEST,spar030-100-2,QP,31,0,LP-FROB-S,-1,2.6913352012634277,1e-06,-1384.5675044103396,2.6984188556671143,170,0.013849151835722082,-0.15683147353053242,0,-2642.75,0.007771968841552734,0.011020183563232422,2.7108469009399414
BOXQP_SMALLEST,spar030-100-2,QP,31,0,LP-EIG-0,-1,2.6913352012634277,1e-06,-1388.9623975317725,2.706695318222046,157,0.015388338429153344,-0.14581546418647107,0,-2642.75,0.00782322883605957,0.011194705963134766,2.718745708465576
BOXQP_SMALLEST,spar030-100-2,QP,31,0,LP-EIG-S,-1,2.6913352012634277,1e-06,-1383.2265463687413,2.711564779281616,167,0.014526545644520286,-0.08851368764372666,0,-2642.75,0.008285045623779297,0.011364936828613281,2.7235970497131348
BOXQP_SMALLEST,spar030-100-2,QP,31,0,LP-EIG-1,-1,2.6913352012634277,1e-06,-1387.896224552901,2.6951851844787598,171,0.013986011694746408,-0.12790879087812085,0,-2642.75,0.007766008377075195,0.010965108871459961,2.7069430351257324
BOXQP_SMALLEST,spar030-100-2,QP,31,0,SOC-FROB-0,-1,2.6913352012634277,1e-06,-1502.2462519557073,2.7960281372070312,9,0.3089296817779541,-0.6677940882990734,0,-2642.740726051224,0.2050328254699707,0.011628866195678711,2.8080992698669434
BOXQP_SMALLEST,spar030-100-2,QP,31,0,SOC-EIG-0,-1,2.6913352012634277,1e-06,-1503.2908530072734,3.0320279598236084,10,0.30121042728424074,-0.6920620228855437,0,-2642.740726051224,0.18842697143554688,0.011634111404418945,3.044105052947998
BOXQP_SMALLEST,spar030-100-2,QP,31,0,SOC-EIG-1,-1,2.6913352012634277,1e-06,-1837.5507057534528,2.9333887100219727,12,0.24263070027033487,-1.746368390461266,0,-2642.740726051224,0.21975183486938477,0.01168203353881836,2.9464948177337646
BOXQP_SMALLEST,spar030-100-3,QP,31,0,SDP,-1,-1.0,1e-06,-1186.0375204235615,2.5543980598449707,1,2.5543980598449707,2.9973443218169968e-12,1,-1186.0375204235615,2.5543980598449707,0.16542291641235352,2.7221250534057617
BOXQP_SMALLEST,spar030-100-3,QP,31,0,LP-FROB-0,-1,2.7221250534057617,1e-06,-1269.3318096899989,2.7453010082244873,143,0.017354500043642272,-0.3489837311393006,0,-2606.75,0.009711980819702148,0.01158905029296875,2.7581841945648193
BOXQP_SMALLEST,spar030-100-3,QP,31,0,LP-FROB-S,-1,2.7221250534057617,1e-06,-1284.9417135094632,2.719238758087158,152,0.015761533850117734,-0.4456425687589316,0,-2606.75,0.009604692459106445,0.011089324951171875,2.7316200733184814
BOXQP_SMALLEST,spar030-100-3,QP,31,0,LP-EIG-0,-1,2.7221250534057617,1e-06,-1310.6356623749546,2.7197649478912354,125,0.019708765029907226,-0.7363372812035515,0,-2606.75,0.009553909301757812,0.011147022247314453,2.7322161197662354
BOXQP_SMALLEST,spar030-100-3,QP,31,0,LP-EIG-S,-1,2.7221250534057617,1e-06,-1288.5856674587983,2.7196619510650635,152,0.015770457292857924,-0.42028734039219107,0,-2606.75,0.00997304916381836,0.011445045471191406,2.7325401306152344
BOXQP_SMALLEST,spar030-100-3,QP,31,0,LP-EIG-1,-1,2.7221250534057617,1e-06,-1284.64947629285,2.727524995803833,158,0.015130394621740413,-0.3277581641865304,0,-2606.75,0.01025700569152832,0.011450767517089844,2.74035906791687
BOXQP_SMALLEST,spar030-100-3,QP,31,0,SOC-FROB-0,-1,2.7221250534057617,1e-06,-1356.671349779468,2.9115607738494873,10,0.2893130540847778,-0.7598560078520284,0,-2606.7499866449775,0.2205958366394043,0.011648178100585938,2.9236538410186768
BOXQP_SMALLEST,spar030-100-3,QP,31,0,SOC-EIG-0,-1,2.7221250534057617,1e-06,-1419.5703798784416,2.7423980236053467,10,0.2723735809326172,-0.7498137246911287,0,-2606.7499866449775,0.2184891700744629,0.011538982391357422,2.754401206970215
BOXQP_SMALLEST,spar030-100-3,QP,31,0,SOC-EIG-1,-1,2.7221250534057617,1e-06,-1711.892858726132,2.792602777481079,14,0.19768927778516496,-1.7667467451931929,0,-2606.7499866449775,0.1852569580078125,0.01161503791809082,2.8050897121429443
