dataset,matrix,s,n,m,mode,maxit,maxcpu,eigtol,lb,cpu,it,cpu/it,eigmin,status,lb0,cpu0,cpub,cputotal,gc
SPCA_LARGE_K=10,sigma_arrhythmia_257,PCA10,257,0,LP-EIG-1,-1,1800,1e-06,-1.4386807264819332,1807.1705808639526,437,4.0354020371862624,-0.03951805262327106,0,-6.254506162171975,0.2806270122528076,0.8542962074279785,1808.0732221603394,0
SPCA_LARGE_K=10,sigma_arrhythmia_257,PCA10,257,0,LP-FROB-0,-1,1800,1e-06,-2.3700806294940953,1801.2175271511078,470,3.7302311095785585,-0.07112182884767974,0,-6.254506162171975,0.2889671325683594,0.8470568656921387,1802.1060490608215,0
SPCA_LARGE_K=10,sigma_arrhythmia_257,PCA10,257,0,LP-FROB-S,-1,1800,1e-06,-1.4146990497809477,1801.9253902435303,414,4.251141910967619,-0.037520926569323376,0,-6.254506162171975,0.29094600677490234,0.8886997699737549,1802.8707761764526,0
SPCA_LARGE_K=10,sigma_arrhythmia_257,PCA10,257,0,SOC-EIG-1,-1,1800,1e-06,-1.2480179929956476,1814.0077321529388,132,13.645569655028256,-0.025557391456192565,0,-5.766682373321012,4.781902074813843,0.7126429080963135,1814.744381904602,0
SPCA_LARGE_K=10,sigma_arrhythmia_257,PCA10,257,0,SOC-FROB-0,-1,1800,1e-06,-1.4425231649751333,1816.750081062317,120,15.04046984910965,-0.031798351460558406,0,-5.766682373321012,4.740327835083008,0.7485699653625488,1817.5238509178162,0
SPCA_LARGE_K=10,sigma_arrhythmia_257,PCA10,257,0,LP-EIG-0,-1,1800,1e-06,-3.364439229268105,1809.6861362457275,467,3.777285090350492,-0.13957206294299843,0,-6.254506162171975,0.2934541702270508,0.8679468631744385,1810.6000628471375,0
SPCA_LARGE_K=10,sigma_arrhythmia_257,PCA10,257,0,SOC-FROB-S,-1,1800,1e-06,-1.2264977086902633,1803.436397075653,126,14.210825490573097,-0.021137390412587095,0,-5.766682373321012,4.807183265686035,0.725100040435791,1804.1876330375671,0
SPCA_LARGE_K=10,sigma_voice_310,PCA10,310,0,LP-EIG-1,-1,1800,1e-06,-3.5162453688047663,1806.3567440509796,374,4.685106657405588,-0.04103045168291794,0,-7.982090640902459,0.4037971496582031,1.2507660388946533,1807.6587798595428,0
SPCA_LARGE_K=10,sigma_voice_310,PCA10,310,0,LP-FROB-0,-1,1800,1e-06,-6.782551446568768,1804.2470948696136,582,2.9549586109279358,-0.08268696335113661,0,-7.982090640902459,0.3997931480407715,1.2592048645019531,1805.5548141002655,0
SPCA_LARGE_K=10,sigma_voice_310,PCA10,310,0,LP-FROB-S,-1,1800,1e-06,-3.4247982721782675,1810.9768719673157,356,4.943945174136858,-0.042478071686461935,0,-7.982090640902459,0.4084961414337158,1.2528388500213623,1812.281093120575,0
SPCA_LARGE_K=10,sigma_voice_310,PCA10,310,0,SOC-EIG-1,-1,1800,1e-06,-4.246355601977249,1837.8340239524841,72,25.146511024898953,-0.059287417411922706,0,-7.973809628836053,22.489760160446167,1.0425889492034912,1838.9590709209442,0
SPCA_LARGE_K=10,sigma_voice_310,PCA10,310,0,SOC-FROB-0,-1,1800,1e-06,-5.781005376555417,1815.7485070228577,97,18.573096474421394,-0.05061307761696948,0,-7.973809628836053,21.486738204956055,1.0651941299438477,1816.855724811554,0
SPCA_LARGE_K=10,sigma_voice_310,PCA10,310,0,LP-EIG-0,-1,1800,1e-06,-7.782563609098422,1800.3161430358887,938,1.7789219887271872,-0.2110433690136828,0,-7.982090640902459,0.4096949100494385,1.275202751159668,1801.6337339878082,0
SPCA_LARGE_K=10,sigma_voice_310,PCA10,310,0,SOC-FROB-S,-1,1800,1e-06,-3.5999792058710995,1837.930801153183,108,16.870348678694832,-0.03065401102436371,0,-7.973809628836053,23.129862070083618,1.075775146484375,1839.0396399497986,0
SPCA_LARGE_K=10,sigma_gait_320,PCA10,320,0,LP-EIG-1,-1,1800,1E-06,-2.5757886474589697,1812.5700180530548,315,5.604908294526357,-0.034788782570892796,0,-7.311788962,0.4703359603881836,1.3386380672454834,1813.9700150489807,0
SPCA_LARGE_K=10,sigma_gait_320,PCA10,320,0,LP-FROB-0,-1,1800,1E-06,-4.059490251018619,1803.4771049022675,338,5.1817267357245,-0.061220038278452155,0,-7.311788962,0.4588050842285156,1.323254108428955,1804.851947069168,0
SPCA_LARGE_K=10,sigma_gait_320,PCA10,320,0,LP-FROB-S,-1,1800,1E-06,-2.6127674748152114,1803.0668342113495,305,5.757333909488115,-0.03590111870351963,0,-7.311788962,0.4514431953430176,1.348733901977539,1804.4713287353516,0
SPCA_LARGE_K=10,sigma_gait_320,PCA10,320,0,SOC-EIG-1,-1,1800,1E-06,-2.219920492899704,1810.8446369171143,100,17.954212036132812,-0.02169284174222413,0,-7.181704986793214,7.669034957885742,1.1261391639709473,1812.008973121643,0
SPCA_LARGE_K=10,sigma_gait_320,PCA10,320,0,SOC-FROB-0,-1,1800,1E-06,-2.852565390171192,1810.608036994934,88,20.422414191744544,-0.05783532539465443,0,-7.181704986793214,7.634168863296509,1.133924961090088,1811.7796280384064,0
SPCA_LARGE_K=10,sigma_gait_320,PCA10,320,0,LP-EIG-0,-1,1800,1e-06,-5.785563176245206,1798.7113826274872,1068,1.5353453925039884,-0.24680281258175044,0,-7.311788962,0.46225786209106445,1.348452091217041,1800.1029970645905,0
SPCA_LARGE_K=10,sigma_gait_320,PCA10,320,0,SOC-FROB-S,-1,1800,1e-06,-2.165714273971966,1843.3769528865814,98,18.65492532691177,-0.032239025104967484,0,-7.181704986793214,7.774933815002441,1.1152880191802979,1844.528827905655,0
SPCA_LARGE_K=10,sigma_gastro_466,PCA10,466,0,LP-EIG-1,-1,1800,1E-06,-4.247627951695244,1801.212822675705,272,6.300926129607594,-0.05126360167819267,0,-7.998272074,0.9150898456573486,2.871711015701294,1804.1731927394867,0
SPCA_LARGE_K=10,sigma_gastro_466,PCA10,466,0,LP-FROB-0,-1,1800,1E-06,-7.209508749495669,1799.7701280117035,439,3.7817363521775786,-0.09215211546508105,0,-7.998272074,0.9027321338653564,2.813045024871826,1802.6742990016937,0
SPCA_LARGE_K=10,sigma_gastro_466,PCA10,466,0,LP-FROB-S,-1,1800,1E-06,-4.216941815527857,1801.97634100914,263,6.536834791132706,-0.062037961820670576,0,-7.998272074,0.9064881801605225,2.8332207202911377,1804.8972878456116,0
SPCA_LARGE_K=10,sigma_gastro_466,PCA10,466,0,SOC-EIG-1,-1,1800,1E-06,-6.5255109433124305,1882.49160695076,44,42.33216753331098,-0.1361960818890658,0,-7.996839988031229,88.56106400489807,2.366307020187378,1884.9705893993378,0
SPCA_LARGE_K=10,sigma_gastro_466,PCA10,466,0,SOC-FROB-0,-1,1800,1E-06,-7.961758794649768,1951.0807421207428,6,324.42673166592914,-0.3509985713439534,0,-7.996839988031229,289.0563199520111,4.243056774139404,1955.4351859092712,0
SPCA_LARGE_K=10,sigma_gastro_466,PCA10,466,0,LP-EIG-0,-1,1800,1e-06,-7.974075200557255,1798.155514717102,498,3.2962504333281615,-0.22715060571448753,0,-7.998272074,0.9037919044494629,2.8342041969299316,1801.0773768424988,0
SPCA_LARGE_K=10,sigma_gastro_466,PCA10,466,0,SOC-FROB-S,-1,1800,1e-06,-5.536460280148506,1822.481829881668,61,29.54658405507197,-0.4517350646374505,0,-7.996839988031229,89.42454886436462,2.4061648845672607,1824.9612920284271,0
SPCA_LARGE_K=10,sigma_parkinson_754,PCA10,754,0,LP-EIG-1,-1,1800,1e-06,-4.927482338935701,1792.9905407428741,226,7.110694732286234,-0.23522413010944954,0,-7.987755854529812,2.5583176612854004,7.507840156555176,1800.717236995697,0
SPCA_LARGE_K=10,sigma_parkinson_754,PCA10,754,0,LP-FROB-0,-1,1800,1e-06,-6.775972963577484,1801.1562860012054,250,6.371833683013916,-0.1050467443413343,0,-7.987755854529812,2.6032769680023193,7.284126043319702,1808.675444841385,0
SPCA_LARGE_K=10,sigma_parkinson_754,PCA10,754,0,LP-FROB-S,-1,1800,1e-06,-4.909494367653442,1829.9698102474213,218,7.559139688080604,-0.34431195624970984,0,-7.987755854529812,2.6499650478363037,7.525041818618774,1837.7273960113525,0
SPCA_LARGE_K=10,sigma_parkinson_754,PCA10,754,0,SOC-EIG-1,-1,1800,1e-06,-7.372954499999279,1923.242369890213,15,127.34595346450806,-0.22065607021114328,0,-7.9838320732018015,183.7256190776825,6.1933488845825195,1929.6205191612244,0
SPCA_LARGE_K=10,sigma_parkinson_754,PCA10,754,0,SOC-FROB-0,-1,1800,1e-06,-7.382827977350633,1935.045871257782,13,147.9842235491826,-0.17029574029108346,0,-7.9838320732018015,182.70151495933533,6.321648836135864,1941.5532970428467,0
SPCA_LARGE_K=10,sigma_parkinson_754,PCA10,754,0,LP-EIG-0,-1,1800,1e-06,-7.90212257494037,1802.024446964264,269,5.872245357825411,-0.19873996780950864,0,-7.987755854529812,2.6419079303741455,7.536463022232056,1809.789244890213,0
SPCA_LARGE_K=10,sigma_parkinson_754,PCA10,754,0,SOC-FROB-S,-1,1800,1e-06,-7.288318879313232,1875.924821138382,16,116.3810205757618,-0.5907099184218617,0,-7.9838320732018015,187.7405960559845,6.178123950958252,1882.290462255478,0
SPCA_LARGE_K=10,sigma_micromass_1139,PCA10,1139,0,LP-EIG-1,-1,1800,1e-06,-3.528364464506685,1788.0128331184387,230,5.851568168142568,-0.3655657006929807,0,-7.179668848628108,7.521982192993164,17.36582088470459,1805.8759138584137,0
SPCA_LARGE_K=10,sigma_micromass_1139,PCA10,1139,0,LP-FROB-0,-1,1800,1e-06,-4.2717414023415925,1801.6248078346252,110,14.43317751450972,-0.08587248176727698,0,-7.179668848628108,7.565786838531494,17.07552409172058,1819.1931211948395,0
SPCA_LARGE_K=10,sigma_micromass_1139,PCA10,1139,0,LP-FROB-S,-1,1800,1e-06,-3.5778473655383247,1854.185329914093,212,6.802267544674423,-0.18004965587009505,0,-7.179668848628108,7.662575006484985,16.94278907775879,1871.6102588176727,0
SPCA_LARGE_K=10,sigma_micromass_1139,PCA10,1139,0,SOC-EIG-1,-1,1800,1e-06,-6.129751498254933,1887.350123167038,9,207.72061859236823,-0.4706257607194208,0,-6.8213636409599525,153.82084202766418,14.041551113128662,1901.8069150447845,0
SPCA_LARGE_K=10,sigma_micromass_1139,PCA10,1139,0,SOC-FROB-0,-1,1800,1e-06,-5.745463464477677,1877.690099954605,9,206.60288421312967,-0.3204402938211615,0,-6.8213636409599525,152.48387098312378,14.175794839859009,1892.268347978592,0
SPCA_LARGE_K=10,sigma_micromass_1139,PCA10,1139,0,LP-EIG-0,-1,1800,1e-06,-4.7365014554634834,1784.5222351551056,156,9.524735109928328,-0.1329572481889417,0,-7.179668848628108,7.707995176315308,16.961030960083008,1801.9899451732635,0
SPCA_LARGE_K=10,sigma_micromass_1139,PCA10,1139,0,SOC-FROB-S,-1,1800,1e-06,-6.129748045605167,1833.8515031337738,9,201.77436587545606,-0.47065413917182297,0,-6.8213636409599525,153.37972402572632,14.259913921356201,1848.5509910583496,0
